Genome_ID,Microbiome,Gene_count,DNA_UMAP_1,DNA_UMAP_2,DNA_cluster,Functional_UMAP_1,Functional_UMAP_2,Functional_cluster
MGYG000001822,Gut,2020,-3.2106464,4.6471696,4,10.271646,-3.5462952,6
MGYG000001823,Gut,2219,-1.6497352,4.9469805,4,10.8967495,-3.9019482,6
MGYG000001824,Gut,1579,-2.4179013,3.6422923,4,11.941524,-2.3989286,6
MGYG000001825,Gut,1013,-2.0431108,17.524818,2,2.7625263,-10.961996,-1
MGYG000001826,Gut,1849,0.98937577,8.739002,6,15.720887,7.008924,5
MGYG000001827,Gut,1332,-3.3769598,8.452386,4,8.102485,-5.7578883,6
MGYG000001828,Gut,777,-0.48984888,7.2089005,4,-1.5550529,4.466909,4
MGYG000001831,Gut,3102,-3.6517036,9.99024,4,7.6515026,3.4852948,7
MGYG000001832,Gut,2329,-1.1753589,4.256757,4,3.3161366,8.087006,3
MGYG000001833,Gut,1754,-3.3398035,10.132629,4,11.03561,-0.88062716,6
MGYG000001834,Gut,641,-1.6274583,10.456573,4,3.0936422,-9.191491,-1
MGYG000001835,Gut,2583,1.0760316,8.513731,6,-9.687216,8.861108,3
MGYG000001836,Gut,1043,-1.4685646,8.67223,4,8.185858,-5.5143747,6
MGYG000001837,Gut,1417,-2.5953236,8.376662,4,9.278946,-4.72207,6
MGYG000001838,Gut,1519,-2.5929346,9.887916,4,-0.29290774,17.295958,0
MGYG000001839,Gut,1775,3.2280192,8.575691,6,-7.9278064,11.064806,3
MGYG000001840,Gut,973,-1.2430671,14.539643,3,9.555295,-14.020613,-1
MGYG000001841,Gut,1591,-1.5943933,5.3382835,4,12.089884,-2.9045105,6
MGYG000001842,Gut,1663,14.388884,10.296541,0,7.1935225,17.134325,0
MGYG000001843,Gut,1006,-2.1696765,8.133409,4,8.281209,-5.7122006,6
MGYG000001844,Gut,843,-2.619349,6.464715,4,8.1265745,-6.1204376,6
MGYG000001845,Gut,474,-1.6314532,10.484343,4,3.1356637,-9.141841,-1
MGYG000001846,Gut,1361,-1.4071723,8.737399,4,7.9824667,-6.129211,6
MGYG000001848,Gut,2003,-5.7278004,4.5783525,4,7.442774,3.7000399,7
MGYG000001850,Gut,1823,-2.7815702,6.6975446,4,9.396936,-4.523564,6
MGYG000001851,Gut,1200,-3.6494393,7.7763267,4,8.194814,-5.8658633,6
MGYG000001852,Gut,1077,-2.6918843,8.010967,4,8.231265,-5.766029,6
MGYG000001853,Gut,801,-1.5049793,10.417343,4,3.089459,-9.166533,-1
MGYG000001854,Gut,1079,-2.7048519,7.9255667,4,8.249866,-5.7597013,6
MGYG000001855,Gut,2081,-5.8432007,4.777335,4,7.3704977,3.7541904,7
MGYG000001856,Gut,1412,2.0192313,6.464623,6,-2.5519128,-5.9944615,2
MGYG000001857,Gut,1423,-1.1020414,11.335202,4,-10.57411,0.7274439,1
MGYG000001858,Gut,1732,-2.911645,7.085955,4,2.3636332,2.4674857,4
MGYG000001859,Gut,1783,-2.9243689,7.0498605,4,2.3839262,2.4813278,4
MGYG000001860,Gut,1655,-3.0629447,8.381769,4,9.372787,-4.5638447,6
MGYG000001861,Gut,972,-1.9224842,17.694418,2,2.8914514,-10.771647,-1
MGYG000001862,Gut,1980,-5.460432,5.069211,4,11.214619,-0.9488742,6
MGYG000001863,Gut,986,-2.0495942,8.563327,4,8.279627,-5.7146864,6
MGYG000001864,Gut,987,-2.0699637,8.354891,4,8.285761,-5.7088294,6
MGYG000001865,Gut,1541,-3.1921577,8.670584,4,9.419421,-4.453393,6
MGYG000001866,Gut,1998,3.1540244,9.64668,6,-8.153896,7.8768883,3
MGYG000001867,Gut,1817,3.3221662,8.466936,6,-8.037158,11.086842,3
MGYG000001868,Gut,1389,3.9228415,8.620017,6,-7.67713,11.162404,3
MGYG000001869,Gut,1474,-3.4695654,7.1236434,4,9.650765,-4.875583,6
MGYG000001870,Gut,1746,-2.7498982,7.185692,4,2.3198931,2.5360794,4
MGYG000001871,Gut,2004,2.7322311,9.14442,6,-8.09803,10.8462515,3
MGYG000001873,Gut,2245,-4.3829727,5.4506855,4,8.409067,2.1719453,7
MGYG000001874,Gut,1374,-2.4197311,9.648953,4,-0.2850184,17.288767,0
MGYG000001875,Gut,1299,-2.1057074,9.860941,4,-0.35596874,17.356985,0
MGYG000001876,Gut,2430,-4.7898955,4.1524534,4,8.342879,2.8932214,7
MGYG000001878,Gut,2614,1.1247936,8.320156,6,-10.015694,8.938019,3
MGYG000001879,Gut,1145,-2.985802,7.985831,4,9.41955,-4.839264,6
MGYG000001880,Gut,1464,-2.995313,8.607711,4,9.547668,-4.7978168,6
MGYG000001881,Gut,1807,-1.3562472,3.8839703,4,-0.8107137,10.260091,3
MGYG000001883,Gut,1053,-2.0646315,17.237417,2,2.8373063,-10.855933,-1
MGYG000001884,Gut,2233,-0.8179759,5.9101086,4,-0.31200564,10.743958,3
MGYG000001885,Gut,1483,3.5770354,8.3451,6,-7.7780457,11.132047,3
MGYG000001886,Gut,2177,2.5209436,8.230055,6,-9.142793,8.564401,3
MGYG000001887,Gut,2115,-3.2977946,8.665722,4,8.672116,-2.8701484,6
MGYG000001888,Gut,824,-2.30134,6.7489023,4,8.111597,-6.0651126,6
MGYG000001889,Gut,1504,-2.9967837,7.349907,4,9.654124,-4.663797,6
MGYG000001890,Gut,1738,-2.7138355,8.922072,4,-10.612328,0.71944207,1
MGYG000001891,Gut,1792,-3.2965317,9.297613,4,11.186864,-2.7006738,6
MGYG000001892,Gut,1268,2.6226997,5.5051336,5,-9.897946,0.59791374,1
MGYG000001893,Gut,1867,-3.7805867,9.391136,4,11.184091,0.7917172,7
MGYG000001894,Gut,1313,-1.5113326,7.371685,4,-2.2181196,0.54205126,4
MGYG000001895,Gut,1345,-2.0457087,10.521659,4,-0.34628156,17.351778,0
MGYG000001896,Gut,1718,-2.6620986,8.423329,4,8.94284,-4.1481943,6
MGYG000001897,Gut,1004,-0.37240347,16.280464,3,9.327403,-13.741883,-1
MGYG000001898,Gut,2412,1.9992967,8.042247,6,-10.033223,8.94039,3
MGYG000001899,Gut,1360,-1.9415015,10.651139,4,-0.33287153,17.335989,0
MGYG000001900,Gut,1616,2.6245766,5.452872,5,-9.890168,0.5900831,1
MGYG000001901,Gut,1074,-1.9347452,10.419231,4,3.153671,-9.753439,-1
MGYG000001902,Gut,1426,-3.3660884,8.305569,4,8.982226,-4.35237,6
MGYG000001903,Gut,1727,-2.7205505,8.311185,4,8.9161215,-4.138679,6
MGYG000001904,Gut,757,-2.5099523,8.55282,4,8.265419,-5.4834914,6
MGYG000001905,Gut,1299,-2.4226313,5.392435,4,9.392165,-5.0587807,6
MGYG000001906,Gut,1546,-2.5993276,9.866955,4,-0.30364978,17.306854,0
MGYG000001907,Gut,569,-1.707741,10.6736965,4,3.1060197,-9.164366,-1
MGYG000001908,Gut,2029,-3.3456492,8.670987,4,8.926104,-3.0965126,6
MGYG000001909,Gut,1480,-2.8218727,5.71552,4,9.477125,-4.7177105,6
MGYG000001910,Gut,2364,3.4295878,8.588454,6,-8.385951,11.1028,3
MGYG000001911,Gut,2072,3.0797057,9.834471,6,3.309541,8.094948,3
MGYG000001912,Gut,1614,-2.9034524,4.732758,4,10.462681,-5.8170595,-1
MGYG000001913,Gut,1644,-2.835296,8.066145,4,9.707248,-4.8844643,6
MGYG000001914,Gut,1182,-2.1853561,6.17666,4,8.023149,-6.1755314,6
MGYG000001915,Gut,897,15.041394,13.996351,0,6.9893475,17.517845,0
MGYG000001916,Gut,1320,15.006247,13.88048,0,6.9751515,17.565536,0
MGYG000001917,Gut,902,-0.9605921,15.398655,3,9.373731,-13.735961,-1
MGYG000001918,Gut,1815,3.6007261,4.91546,5,-7.9773307,8.6363125,3
MGYG000001919,Gut,1766,-3.7826374,7.90927,4,12.66504,-2.0021698,6
MGYG000001920,Gut,2377,1.5263788,8.583729,6,-9.639671,8.81789,3
MGYG000001921,Gut,1933,-1.3631545,3.8495805,4,-0.8178096,10.252745,3
MGYG000001922,Gut,937,-1.8799033,17.431791,2,2.8723197,-10.773746,-1
MGYG000001923,Gut,1975,2.5385528,5.925458,5,-9.499789,0.15003803,1
MGYG000001924,Gut,1297,-2.5751536,9.935698,4,-0.33094886,17.334707,0
MGYG000001925,Gut,2668,1.5111921,8.570523,6,-9.60863,8.811968,3
MGYG000001926,Gut,921,-0.79118395,15.378213,3,9.360734,-13.792908,-1
MGYG000001927,Gut,2061,3.1033654,9.148055,6,-8.341429,7.9805403,3
MGYG000001928,Gut,1194,-1.083305,14.941712,3,-1.7733225,4.6821384,4
MGYG000001929,Gut,1973,3.6245315,8.427704,6,-8.041342,11.016329,3
MGYG000001930,Gut,1110,-1.46626,8.734228,4,8.189855,-5.56143,6
MGYG000001931,Gut,2434,1.6469891,8.556874,6,-8.235788,10.896654,3
MGYG000001932,Gut,1541,-2.6145694,5.298528,4,10.008708,-4.51915,6
MGYG000001933,Gut,2054,3.1066804,9.396155,6,-8.28117,7.9243565,3
MGYG000001934,Gut,1644,-3.4776568,8.058839,4,9.654044,-4.8340673,6
MGYG000001935,Gut,1601,14.87242,12.859535,0,6.859813,17.805353,0
MGYG000001936,Gut,1680,-2.2909791,3.414445,4,9.387998,-4.5357103,6
MGYG000001937,Gut,1733,3.5053139,8.338932,6,-7.818659,11.1016035,3
MGYG000001938,Gut,1743,3.176356,8.683815,6,-7.7574754,11.072686,3
MGYG000001939,Gut,1544,-2.1908767,8.163132,4,7.984308,-6.2123227,6
MGYG000001940,Gut,1967,-3.1288648,9.626905,4,8.851503,-3.0778725,6
MGYG000001941,Gut,635,-1.6123394,10.453012,4,3.1344056,-9.152599,-1
MGYG000001942,Gut,1311,-2.038801,17.69449,2,2.6480477,-11.12744,-1
MGYG000001944,Gut,1778,-1.7186093,5.9499073,4,2.3162386,1.5034817,4
MGYG000001945,Gut,613,-1.6687092,10.219476,4,3.1066175,-9.187332,-1
MGYG000001946,Gut,774,-0.29166996,16.232552,3,9.288308,-13.677643,-1
MGYG000001947,Gut,1850,-3.9332886,7.7491384,4,12.6779175,-1.8768116,6
MGYG000001948,Gut,2193,3.1579025,8.664394,6,-8.347974,11.114137,3
MGYG000001949,Gut,1745,-3.0884755,2.8171542,4,11.664227,-1.8607727,6
MGYG000001950,Gut,1311,-2.4207861,9.438187,4,-0.37193206,17.381243,0
MGYG000001951,Gut,2074,3.3763762,8.457326,6,-8.197097,11.096205,3
MGYG000001952,Gut,2548,-4.0791135,4.3729978,4,9.6429615,2.2162712,7
MGYG000001953,Gut,2076,-4.441554,5.353847,4,11.171239,0.79487973,7
MGYG000001954,Gut,2906,-4.156687,4.313081,4,9.593078,2.1482515,7
MGYG000001955,Gut,2357,-3.850313,5.1694913,4,7.9500976,2.194526,7
MGYG000001956,Gut,1451,-2.8233275,8.773575,4,10.415124,-5.955498,-1
MGYG000001957,Gut,1371,-2.9352472,15.614932,2,-1.7390407,4.6481643,4
MGYG000001958,Gut,1468,-3.20499,2.641897,4,11.539471,-1.7737042,6
MGYG000001959,Gut,890,-0.32302856,16.18796,3,9.397828,-13.782158,-1
MGYG000001960,Gut,1417,-2.422199,9.8203745,4,-0.29437417,17.297121,0
MGYG000001961,Gut,2042,-3.836426,5.1473503,4,7.9378805,2.2353966,7
MGYG000001962,Gut,1059,-1.0671043,15.130714,3,9.690654,-14.152469,-1
MGYG000001963,Gut,2476,2.1530685,8.956899,6,-9.739158,8.8334,3
MGYG000001964,Gut,2613,-5.5811453,4.5674763,4,8.253555,3.34819,7
MGYG000001965,Gut,2394,-4.7506304,4.9589753,4,8.174852,3.4085116,7
MGYG000001966,Gut,655,-1.6946235,10.705363,4,3.088869,-9.166485,-1
MGYG000001967,Gut,1338,-1.9734904,17.656677,2,2.6432347,-11.117955,-1
MGYG000001968,Gut,435,-1.0517612,14.80875,3,9.493154,-13.917473,-1
MGYG000001969,Gut,1482,-2.0316687,5.644371,4,12.030847,-2.959129,6
MGYG000001970,Gut,2968,-4.369994,4.416876,4,7.980278,3.5129974,7
MGYG000001971,Gut,3085,-4.5367155,4.2309046,4,9.491178,2.0641391,7
MGYG000001972,Gut,2488,3.2725646,9.663525,6,-8.396607,7.704893,3
MGYG000001973,Gut,1190,-2.1768374,8.109542,4,8.199938,-5.581059,6
MGYG000001974,Gut,1019,-1.6013765,7.748002,4,-2.1401892,0.44121423,4
MGYG000001975,Gut,2178,3.1048086,9.427951,6,-8.30463,7.8715143,3
MGYG000001976,Gut,1427,4.2590938,6.333446,5,-9.559308,0.19323874,1
MGYG000001977,Gut,3305,1.4846854,8.673946,6,-9.960988,9.411724,3
MGYG000001978,Gut,1028,-2.1614027,8.296462,4,8.128851,-5.6261945,6
MGYG000001979,Gut,1318,-2.9358587,2.6581826,4,10.312973,-3.7854295,6
MGYG000001980,Gut,1456,-2.7250998,7.158058,4,2.3501272,2.5074162,4
MGYG000001981,Gut,1643,2.9378042,8.231071,6,-7.9524508,8.628203,3
MGYG000001982,Gut,1719,14.352687,10.283638,0,7.254393,16.538233,0
MGYG000001983,Gut,2297,-2.9751883,2.982608,4,11.573888,-1.6626533,6
MGYG000001984,Gut,1541,-2.6221137,8.257758,4,9.306203,-4.7108617,6
MGYG000001985,Gut,1239,-1.4936184,7.366544,4,-2.1715295,0.4961476,4
MGYG000001986,Gut,1659,14.694453,10.444483,0,6.8752947,17.162895,0
MGYG000001987,Gut,2172,-3.366025,8.423627,4,8.665787,-2.8627813,6
MGYG000001988,Gut,3410,-4.4794817,5.396616,4,8.533248,2.0430405,7
MGYG000001989,Gut,1162,-2.0665305,17.614447,2,2.655155,-11.091578,-1
MGYG000001991,Gut,1152,-2.0761697,17.085812,2,2.7293575,-10.994651,-1
MGYG000001992,Gut,1642,14.81138,12.466378,0,6.8687315,17.344622,0
MGYG000001993,Gut,1721,14.587774,10.548711,0,7.3104315,16.463589,0
MGYG000001994,Gut,2381,-6.541703,4.893873,4,7.909493,1.7104167,7
MGYG000001995,Gut,3495,1.2886684,8.176657,6,-10.333928,9.180201,3
MGYG000001996,Gut,1712,14.5830765,10.839583,0,7.149215,16.641157,0
MGYG000001998,Gut,1942,-3.7188892,9.956516,4,7.645676,3.9225225,7
MGYG000002000,Gut,781,-2.3633165,8.372411,4,8.227314,-5.462751,6
MGYG000002001,Gut,1864,-3.8023386,7.9016647,4,10.551763,-5.7216263,-1
MGYG000002002,Gut,917,-0.3970009,15.95169,3,9.289907,-13.713396,-1
MGYG000002004,Gut,1263,-3.4127257,7.839239,4,9.570586,-4.8853536,6
MGYG000002005,Gut,1253,-2.02947,4.102794,4,11.299164,-2.6814668,6
MGYG000002006,Gut,2644,-3.01968,2.8093548,4,11.414553,-1.6320193,6
MGYG000002007,Gut,2046,2.886806,7.0380116,6,-6.6069756,13.269158,3
MGYG000002008,Gut,1747,-2.7932363,7.807109,4,8.661319,-2.8600001,6
MGYG000002009,Gut,1085,-1.9102871,6.1241493,4,8.290427,-5.494295,6
MGYG000002010,Gut,998,-3.4786944,5.829985,4,11.299777,0.9413303,7
MGYG000002011,Gut,1750,-1.8063114,4.5770273,4,10.925848,-3.8786626,6
MGYG000002013,Gut,1708,14.495984,9.738818,0,7.193554,16.703415,0
MGYG000002014,Gut,1885,-2.3776515,5.3642373,4,15.779888,6.978477,5
MGYG000002015,Gut,1044,2.9622245,3.682738,-1,-6.411993,10.873627,3
MGYG000002016,Gut,2109,-3.0228248,3.140494,4,11.311335,-3.0997028,6
MGYG000002017,Gut,987,-2.1328652,3.3970096,4,12.080358,-4.181228,6
MGYG000002018,Gut,1848,-4.1394024,5.0503216,4,7.818329,2.0734057,7
MGYG000002019,Gut,1782,-2.9086885,7.649229,4,10.44841,-5.9323587,-1
MGYG000002020,Gut,1783,14.040139,9.721992,0,7.5212708,16.420813,0
MGYG000002021,Gut,1279,-1.4960135,7.269086,4,-2.19045,0.49800855,4
MGYG000002022,Gut,1917,-1.8566252,6.0415354,4,2.199457,1.4087973,4
MGYG000002023,Gut,1668,4.9812956,6.2039013,5,15.24489,14.436389,0
MGYG000002024,Gut,1263,-1.1918478,15.132125,3,9.72939,-14.195922,-1
MGYG000002025,Gut,2405,-4.7936983,4.257577,4,8.316128,2.2168307,7
MGYG000002026,Gut,1720,-2.820851,3.1538093,4,12.245694,-1.976907,6
MGYG000002027,Gut,1245,-1.9999905,8.633166,4,8.207458,-5.5636187,6
MGYG000002028,Gut,1712,14.553819,10.228069,0,7.49006,16.687708,0
MGYG000002029,Gut,1975,-4.2570276,4.5469084,4,8.115035,2.2026634,7
MGYG000002030,Gut,1306,-2.38212,7.2244706,4,-1.6735332,4.583246,4
MGYG000002031,Gut,1783,-2.0509133,5.633542,4,9.35657,-4.520673,6
MGYG000002032,Gut,1745,14.298348,9.763661,0,7.326475,16.279959,0
MGYG000002033,Gut,3096,1.4408921,7.9120564,6,-10.301868,9.163083,3
MGYG000002034,Gut,1713,-1.5827981,5.288094,4,12.081744,-2.8792722,6
MGYG000002035,Gut,1863,-3.2336488,2.6081173,4,11.569718,-1.8081704,6
MGYG000002036,Gut,1268,-1.5739173,5.4186606,4,12.573136,-2.084162,6
MGYG000002037,Gut,1696,-1.9642698,3.2794511,4,12.235912,-4.2792306,6
MGYG000002038,Gut,1952,-1.8712564,5.160384,4,9.60332,-4.27168,6
MGYG000002039,Gut,1388,-2.7830443,2.9209995,4,10.971692,-2.9211242,6
MGYG000002040,Gut,1927,-2.2471232,3.5145469,4,12.482093,-4.4484434,6
MGYG000002041,Gut,1640,14.566342,10.75376,0,7.7304277,17.237917,0
MGYG000002042,Gut,1719,-2.7815137,3.2063596,4,11.844676,-3.2686005,6
MGYG000002043,Gut,1425,14.88065,12.681728,0,7.432392,17.6736,0
MGYG000002044,Gut,1158,-2.9795356,12.819311,3,11.329143,8.713161,5
MGYG000002045,Gut,1541,-1.7313757,5.2422996,4,12.045329,-2.929967,6
MGYG000002046,Gut,908,-4.474492,5.339377,4,7.9908013,3.3981571,7
MGYG000002047,Gut,1647,-1.8936462,5.5971227,4,9.635814,-4.7495527,6
MGYG000002048,Gut,1484,14.850893,12.602177,0,7.396766,17.668999,0
MGYG000002049,Gut,1432,3.7107165,8.38183,6,-7.622777,11.150274,3
MGYG000002050,Gut,1714,14.444418,10.250283,0,7.4005227,16.805601,0
MGYG000002051,Gut,2346,3.1891031,9.7330675,6,-8.432472,7.6917763,3
MGYG000002052,Gut,1110,-1.6979486,5.6988983,4,10.34115,2.118842,7
MGYG000002053,Gut,1050,-3.4371593,4.6770124,4,1.7306589,2.253657,4
MGYG000002054,Gut,1680,14.653529,10.100635,0,7.7878733,17.111752,0
MGYG000002055,Gut,1607,14.582883,11.22481,0,7.348244,17.458479,0
MGYG000002056,Gut,2176,-3.7797275,7.51821,4,8.672019,-2.8636281,6
MGYG000002057,Gut,1786,-2.8446434,3.0906465,4,11.77983,-2.048448,6
MGYG000002058,Gut,1651,14.656057,11.546163,0,7.7229176,17.138584,0
MGYG000002059,Gut,1687,-1.8849646,3.3575404,4,12.210261,-4.264291,6
MGYG000002060,Gut,1746,-1.554736,5.3369727,4,12.124159,-3.0047536,6
MGYG000002061,Gut,1743,-1.7663372,5.7812037,4,9.78065,-4.7901216,6
MGYG000002062,Gut,1601,2.4048076,6.004305,5,-9.675147,0.292711,1
MGYG000002063,Gut,1489,3.3384192,8.926296,6,-8.222026,8.100767,3
MGYG000002064,Gut,1678,3.4969132,8.38572,6,-7.8257613,11.105763,3
MGYG000002065,Gut,1452,14.860943,12.629054,0,7.4898806,17.60447,0
MGYG000002067,Gut,2270,-3.1735594,4.825575,4,11.882385,-1.660352,6
MGYG000002068,Gut,2127,-3.0926156,2.6145682,4,11.72409,-1.7156498,6
MGYG000002069,Gut,1668,14.724716,11.898056,0,6.8797383,17.054218,0
MGYG000002071,Gut,1981,-2.9970207,3.21498,4,11.876569,-1.6792976,6
MGYG000002072,Gut,2256,-1.7088588,5.0804315,4,11.033471,-3.8748143,6
MGYG000002073,Gut,1451,-2.3990235,4.409026,4,11.996211,-2.799523,6
MGYG000002074,Gut,1688,4.9494514,6.440639,5,15.182882,14.35108,0
MGYG000002075,Gut,1870,-4.762479,5.507835,4,8.134296,2.1934087,7
MGYG000002076,Gut,1695,14.667608,10.840469,0,7.068557,16.687052,0
MGYG000002077,Gut,1324,-2.069128,10.513882,4,-0.3092749,17.312248,0
MGYG000002078,Gut,1526,14.903796,12.703968,0,7.066434,17.78407,0
MGYG000002079,Gut,1694,-1.1853639,4.116344,4,2.3527522,2.4271116,4
MGYG000002080,Gut,2384,3.2423327,10.135803,6,-8.584403,7.691945,3
MGYG000002082,Gut,1965,3.2251499,7.0191283,6,-6.626524,13.247708,3
MGYG000002083,Gut,1663,14.64663,9.994778,0,7.5206857,17.206793,0
MGYG000002084,Gut,1447,-3.8723361,7.8313518,4,12.723326,-1.937726,6
MGYG000002085,Gut,2270,-1.6495397,5.331764,4,12.16478,-2.9315193,6
MGYG000002086,Gut,1532,-3.002677,7.402483,4,11.2879715,-3.0762708,6
MGYG000002087,Gut,1712,14.188029,9.975312,0,7.2888002,16.910627,0
MGYG000002089,Gut,1355,-3.0365336,3.550331,4,9.72871,-4.259133,6
MGYG000002090,Gut,1361,-2.4072435,3.5189924,4,11.929272,-2.3980346,6
MGYG000002091,Gut,1528,-3.2266166,2.5915024,4,11.498689,-2.557312,6
MGYG000002092,Gut,1324,3.152785,9.454647,6,-8.074147,7.931418,3
MGYG000002093,Gut,1373,-1.8812128,5.1194763,4,9.287115,-4.5825267,6
MGYG000002094,Gut,1220,5.6777515,6.6433578,5,10.902997,15.5140505,0
MGYG000002095,Gut,1225,-2.996007,2.9667575,4,11.898584,-2.4280047,6
MGYG000002096,Gut,1640,-3.0278654,4.010183,4,10.060485,-4.355979,6
MGYG000002097,Gut,2239,-1.8298965,4.323017,4,11.00258,-3.8893347,6
MGYG000002098,Gut,1951,-1.7879168,5.2931414,4,11.068847,-3.8798676,6
MGYG000002099,Gut,2651,-1.8956182,4.9587984,4,10.725506,-3.8640525,6
MGYG000002100,Gut,1798,14.4737425,10.226272,0,7.5799217,16.404436,0
MGYG000002101,Gut,2082,4.274277,6.327707,5,-9.584889,0.20848106,1
MGYG000002102,Gut,1587,-2.4279687,3.4348333,4,11.765296,-2.6031373,6
MGYG000002103,Gut,1386,-3.1870067,2.5791786,4,11.719066,-2.0437531,6
MGYG000002104,Gut,1659,5.4141855,6.5846863,5,10.7779255,15.587446,0
MGYG000002105,Gut,1677,-1.9685798,3.3034422,4,12.20335,-4.2444167,6
MGYG000002106,Gut,1305,5.2759776,6.5414267,5,10.802454,15.567092,0
MGYG000002107,Gut,1391,14.975281,13.236428,0,7.280289,17.75892,0
MGYG000002108,Gut,2113,3.0878816,9.457111,6,-8.2556095,7.8755774,3
MGYG000002109,Gut,1720,-3.1416965,9.616344,4,-6.5444098,12.564377,3
MGYG000002110,Gut,1758,14.507697,11.055186,0,7.368215,16.613134,0
MGYG000002111,Gut,1761,14.521057,9.734646,0,7.4934945,16.318674,0
MGYG000002112,Gut,867,15.074844,13.874312,0,7.2273183,17.714962,0
MGYG000002113,Gut,1730,-4.434679,4.3004165,4,2.2796419,1.4738619,4
MGYG000002114,Gut,1893,-3.2289581,2.6797044,4,11.711547,-2.0435245,6
MGYG000002115,Gut,1952,-1.9080681,5.2500668,4,12.085549,-2.9481268,6
MGYG000002116,Gut,1455,-1.7321362,5.829174,4,11.783788,-2.1690404,6
MGYG000002117,Gut,1698,14.593537,10.625786,0,7.187001,16.740538,0
MGYG000002119,Gut,1439,-1.3767252,6.9975796,4,-10.718516,0.07540906,1
MGYG000002120,Gut,1307,2.9318275,3.347112,-1,-6.3276224,10.947124,3
MGYG000002121,Gut,1725,-3.0380213,3.1776845,4,2.3977702,2.200959,4
MGYG000002122,Gut,1208,15.049525,13.675205,0,7.1850214,17.59825,0
MGYG000002123,Gut,2124,-2.2768233,5.588686,4,9.824313,-4.4484644,6
MGYG000002124,Gut,2232,-2.7243092,3.1396053,4,12.209225,-3.1294432,6
MGYG000002125,Gut,1209,-2.1806903,8.083252,4,8.080077,-6.0087643,6
MGYG000002126,Gut,1994,-4.4155583,4.944605,4,10.333751,-3.8628972,6
MGYG000002127,Gut,820,-1.912886,5.3072405,4,11.100375,-1.6117091,6
MGYG000002128,Gut,1424,-2.504183,3.5301445,4,9.320765,-4.59031,6
MGYG000002129,Gut,1638,-2.127982,3.3860986,4,10.922326,-2.9344587,6
MGYG000002130,Gut,1543,14.8975115,12.669931,0,7.0052357,17.609089,0
MGYG000002131,Gut,2339,-3.6251264,9.463254,4,7.889623,3.7413118,7
MGYG000002132,Gut,1656,-2.9351554,8.298409,4,9.067995,-3.7538006,6
MGYG000002133,Gut,2111,2.9987803,9.927984,6,-8.355218,7.964039,3
MGYG000002134,Gut,2150,-1.3941658,4.1554337,4,3.3042288,8.099351,3
MGYG000002135,Gut,2239,-2.6236596,4.634429,4,10.067571,-3.5798087,6
MGYG000002136,Gut,2852,-3.8203478,4.275128,4,9.575519,2.113076,7
MGYG000002137,Gut,1441,14.983529,13.795559,0,6.941534,17.766169,0
MGYG000002138,Gut,2069,-1.8808637,5.0869637,4,11.125457,-1.6068504,6
MGYG000002139,Gut,1165,-1.1142265,15.080362,3,9.673982,-14.148008,-1
MGYG000002140,Gut,2910,-5.08414,4.3762217,4,8.1936,3.3887014,7
MGYG000002141,Gut,2230,-4.6918125,4.0970926,4,8.118956,3.4451718,7
MGYG000002142,Gut,1686,14.457541,10.683526,0,7.241191,16.927946,0
MGYG000002143,Gut,1841,-2.401472,3.646299,4,11.9438505,-2.38229,6
MGYG000002144,Gut,1499,-2.4111695,3.6434836,4,11.929266,-2.3904579,6
MGYG000002145,Gut,2323,-4.48152,4.326875,4,7.859794,1.7012422,7
MGYG000002146,Gut,1765,-3.582068,9.715078,4,11.186677,0.8224273,7
MGYG000002147,Gut,1176,-2.8177092,8.312307,4,9.3894825,-4.689845,6
MGYG000002148,Gut,3904,-4.376326,4.877098,4,8.856219,1.6660962,7
MGYG000002149,Gut,2531,-5.6939607,4.380279,4,8.371868,2.1226077,7
MGYG000002150,Gut,1610,-4.807414,5.4111037,4,7.8140683,1.7002232,7
MGYG000002151,Gut,1699,-1.8034018,4.5724635,4,11.0126915,-3.8223693,6
MGYG000002152,Gut,2489,-4.685514,7.7550397,4,12.481192,-1.7155496,6
MGYG000002153,Gut,1419,-2.6191187,9.8899555,4,-0.28388622,17.286835,0
MGYG000002154,Gut,2327,-4.672008,7.7462955,4,12.477899,-1.7023015,6
MGYG000002155,Gut,2037,-1.8520794,3.9051251,4,11.843664,-4.038037,6
MGYG000002156,Gut,1933,-2.4308946,3.6257298,4,11.967667,-2.3398073,6
MGYG000002157,Gut,1896,3.257857,9.560542,6,-7.9368625,11.031457,3
MGYG000002158,Gut,2237,-1.7701721,3.9431617,4,3.2980793,8.10485,3
MGYG000002159,Gut,2125,-2.772328,6.9111323,4,9.744301,-3.4455116,6
MGYG000002160,Gut,1576,-4.8803062,5.0149,4,-2.5718787,-5.974372,2
MGYG000002161,Gut,2156,5.073997,7.6664057,-1,-2.5305562,-6.006344,2
MGYG000002162,Gut,1997,-0.69212383,15.199397,3,-2.496765,-6.0387506,2
MGYG000002163,Gut,1573,-1.9205941,11.000644,4,-2.4900956,-6.0405254,2
MGYG000002164,Gut,1437,-0.45819154,16.205719,3,-2.463831,-6.0710225,2
MGYG000002165,Gut,1358,-2.628744,9.888786,4,-0.31315684,17.316439,0
MGYG000002166,Gut,1001,-0.2615689,16.264593,3,9.598439,-14.050188,-1
MGYG000002167,Gut,773,-1.0344551,15.127605,3,9.340515,-13.747527,-1
MGYG000002168,Gut,2695,3.2542753,10.082452,6,-8.433446,7.7363124,3
